x,y,label
2024-01-26 13:22:06,5.9,EM #15 - L2 (B) values - L2 active power - (s-ec6260977414/2-3)
2024-01-26 16:00:30,6.0,EM #15 - L2 (B) values - L2 active power - (s-ec6260977414/2-3)
2024-01-26 16:05:30,5.3,EM #15 - L2 (B) values - L2 active power - (s-ec6260977414/2-3)
2024-01-26 16:20:33,5.7,EM #15 - L2 (B) values - L2 active power - (s-ec6260977414/2-3)
2024-01-26 16:35:36,5.6,EM #15 - L2 (B) values - L2 active power - (s-ec6260977414/2-3)
2024-01-26 16:45:38,5.2,EM #15 - L2 (B) values - L2 active power - (s-ec6260977414/2-3)
2024-01-26 17:15:56,5.6,EM #15 - L2 (B) values - L2 active power - (s-ec6260977414/2-3)
2024-01-26 17:20:56,5.4,EM #15 - L2 (B) values - L2 active power - (s-ec6260977414/2-3)
2024-01-26 17:25:56,5.9,EM #15 - L2 (B) values - L2 active power - (s-ec6260977414/2-3)
2024-01-26 17:46:08,5.4,EM #15 - L2 (B) values - L2 active power - (s-ec6260977414/2-3)
2024-01-26 17:51:08,5.4,EM #15 - L2 (B) values - L2 active power - (s-ec6260977414/2-3)
2024-01-26 17:56:08,5.0,EM #15 - L2 (B) values - L2 active power - (s-ec6260977414/2-3)
2024-01-26 18:16:22,5.6,EM #15 - L2 (B) values - L2 active power - (s-ec6260977414/2-3)
2024-01-26 18:41:32,5.5,EM #15 - L2 (B) values - L2 active power - (s-ec6260977414/2-3)
2024-01-26 19:37:38,5.5,EM #15 - L2 (B) values - L2 active power - (s-ec6260977414/2-3)
2024-01-26 22:07:08,5.8,EM #15 - L2 (B) values - L2 active power - (s-ec6260977414/2-3)
2024-01-26 22:12:08,5.6,EM #15 - L2 (B) values - L2 active power - (s-ec6260977414/2-3)
2024-01-26 22:32:24,5.2,EM #15 - L2 (B) values - L2 active power - (s-ec6260977414/2-3)
2024-01-26 22:47:31,5.3,EM #15 - L2 (B) values - L2 active power - (s-ec6260977414/2-3)
2024-01-26 22:57:33,5.5,EM #15 - L2 (B) values - L2 active power - (s-ec6260977414/2-3)
2024-01-26 23:02:33,5.4,EM #15 - L2 (B) values - L2 active power - (s-ec6260977414/2-3)
2024-01-26 23:07:34,5.6,EM #15 - L2 (B) values - L2 active power - (s-ec6260977414/2-3)
2024-01-26 23:12:34,5.6,EM #15 - L2 (B) values - L2 active power - (s-ec6260977414/2-3)
2024-01-26 23:17:34,5.5,EM #15 - L2 (B) values - L2 active power - (s-ec6260977414/2-3)
2024-01-26 23:22:35,5.7,EM #15 - L2 (B) values - L2 active power - (s-ec6260977414/2-3)
2024-01-27 01:10:20,5.5,EM #15 - L2 (B) values - L2 active power - (s-ec6260977414/2-3)
2024-01-27 01:15:20,5.6,EM #15 - L2 (B) values - L2 active power - (s-ec6260977414/2-3)
2024-01-27 01:20:20,5.5,EM #15 - L2 (B) values - L2 active power - (s-ec6260977414/2-3)
2024-01-27 01:25:20,5.5,EM #15 - L2 (B) values - L2 active power - (s-ec6260977414/2-3)
2024-01-27 01:35:22,5.5,EM #15 - L2 (B) values - L2 active power - (s-ec6260977414/2-3)
