x,y,label
2024-01-26 12:55:02,2902395.04,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 12:56:01,2902413.25,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 12:57:01,2902431.45,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 12:58:01,2902449.67,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 12:59:01,2902467.88,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 13:00:01,2902486.21,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 13:01:01,2902507.37,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 13:02:01,2902528.53,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 13:03:01,2902549.66,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 13:04:01,2902570.82,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 13:05:01,2902591.95,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 13:06:01,2902612.94,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 13:07:01,2902633.79,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 13:08:01,2902654.8,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 13:09:01,2902675.91,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 13:10:01,2902697.02,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 13:11:01,2902718.12,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 13:12:02,2902739.25,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 13:13:01,2902760.34,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 13:14:01,2902781.46,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 13:15:01,2902802.57,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 13:16:02,2902823.72,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 13:18:02,2902866.03,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 13:19:02,2902887.17,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 13:20:02,2902907.98,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 13:21:01,2902929.13,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 13:22:02,2902950.3,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 13:23:01,2902971.45,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 13:24:01,2902992.59,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 13:25:02,2903013.73,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 13:26:02,2903034.88,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 13:27:01,2903056.01,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 13:28:01,2903077.12,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 13:29:01,2903098.22,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 13:30:01,2903119.33,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 13:31:01,2903140.43,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 13:32:01,2903161.54,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 13:33:01,2903182.67,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 13:34:01,2903203.81,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 13:35:01,2903224.77,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 13:36:01,2903245.65,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 13:37:01,2903266.5,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 13:38:01,2903287.35,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 13:39:01,2903308.19,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 13:40:01,2903329.04,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 13:41:01,2903349.74,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 13:42:01,2903370.33,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 13:43:01,2903390.91,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 13:44:01,2903411.47,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 13:45:02,2903432.33,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 13:46:02,2903452.91,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 13:47:02,2903473.45,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 13:48:02,2903493.9,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 13:49:02,2903514.19,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 13:50:02,2903534.49,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 13:51:02,2903554.75,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 13:52:02,2903575.01,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 13:53:02,2903595.24,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 13:54:02,2903615.48,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 13:55:02,2903635.72,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 13:56:02,2903655.99,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 13:57:02,2903676.24,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 13:58:01,2903696.51,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 13:59:01,2903716.75,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 14:00:01,2903737.04,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 14:01:02,2903757.32,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 14:02:01,2903777.63,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 14:03:01,2903797.92,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 14:04:01,2903818.22,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 14:05:02,2903838.82,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 14:06:02,2903859.1,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 14:07:02,2903879.38,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
2024-01-26 14:08:02,2903899.83,EM #2 - L3 (C) values - L3 total active energy - (s-c8f09e886acc/3-7)
