x,y,label
2024-01-01 02:06:34,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-01 02:36:54,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-01 03:07:04,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-01 03:36:28,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-01 03:52:24,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-01 04:07:24,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-01 04:22:24,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-01 04:37:24,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-01 04:52:24,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-01 05:07:24,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-01 05:53:04,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-01 06:22:44,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-01 06:53:44,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-01 07:23:58,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-01 07:39:04,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-01 08:25:05,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-01 08:50:54,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-01 10:10:55,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-01 10:41:04,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-01 11:26:24,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-01 11:40:48,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-01 11:56:22,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-01 12:26:45,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-01 12:41:44,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-01 12:55:30,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-01 13:11:42,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-01 13:41:54,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-01 14:12:24,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-01 14:42:24,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-01 14:57:24,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-01 15:27:45,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-01 15:42:44,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-01 16:13:14,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-01 16:28:14,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-01 17:28:54,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-01 17:43:52,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-01 19:30:34,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-01 20:16:34,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-01 21:02:04,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-01 21:32:22,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-01 21:46:58,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-01 22:17:34,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-01 22:47:34,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-01 23:17:54,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-01 23:32:54,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 00:03:14,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 00:33:34,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 01:03:44,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 01:33:05,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 02:35:04,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 03:05:15,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 03:35:34,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 04:05:34,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 04:35:54,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 04:50:54,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 05:05:54,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 05:20:54,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 05:35:54,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 05:50:41,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 06:05:56,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 07:29:34,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 07:44:34,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 07:59:35,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 08:12:24,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 09:14:34,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 09:29:34,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 09:44:35,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 09:59:34,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 10:14:34,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 10:29:34,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 10:44:34,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 10:59:34,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 11:13:44,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 11:14:35,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 11:29:34,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 11:44:34,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 11:59:34,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 12:14:34,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 12:24:54,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 13:29:34,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 13:44:34,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 13:59:34,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 14:14:35,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 14:29:34,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 14:44:34,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 14:59:35,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 15:14:34,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 15:29:34,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 15:44:34,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 15:59:34,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 16:13:44,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 16:59:33,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 17:14:43,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 17:29:43,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 17:44:43,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 17:59:43,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 18:14:43,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 18:29:43,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 18:44:34,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 18:59:43,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 19:14:43,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 19:29:43,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 19:44:43,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 19:59:43,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 20:14:43,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 20:29:43,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 20:44:43,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 20:59:43,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 21:14:33,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 21:29:43,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 21:44:43,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 21:59:43,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 22:14:43,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 22:29:43,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 22:44:43,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 22:59:43,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 23:14:43,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
2024-01-02 23:29:43,0,PV Site #2 - Inverter - Current power - (s-240.803275/inv-4)
