x,y,label
2024-01-26 13:13:58,49.9,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-26 15:01:10,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-26 15:41:48,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-26 16:07:25,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-26 16:27:56,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-26 17:54:41,49.9,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-26 18:40:17,49.9,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-26 22:05:11,49.9,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-26 22:30:40,49.9,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-26 22:55:49,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-26 23:11:04,49.9,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-26 23:16:04,49.9,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-27 01:09:02,49.9,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-27 01:24:18,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-27 01:44:45,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-27 01:54:49,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-27 01:59:49,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-27 02:09:50,49.9,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-27 04:53:40,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-27 05:49:58,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-27 06:00:00,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-27 06:05:00,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-27 06:10:00,49.9,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-27 07:31:39,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-27 07:41:40,49.9,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-27 08:27:26,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-27 08:37:28,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-27 08:42:28,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-27 08:47:28,49.9,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-27 09:44:08,49.9,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-27 09:49:08,49.9,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-27 09:54:08,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-27 09:59:09,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-27 10:55:14,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-27 12:16:51,49.9,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-27 12:52:35,49.9,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-27 13:12:44,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-27 13:22:50,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-27 13:27:50,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-27 16:46:47,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-27 21:27:43,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-27 22:23:54,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-27 23:50:56,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-28 01:07:14,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-28 02:23:24,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-28 04:16:01,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-28 04:21:01,49.9,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-28 04:26:01,49.9,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-28 04:36:12,49.9,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-28 05:28:03,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-28 05:33:04,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-28 05:38:04,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-28 05:48:09,49.9,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-28 05:53:10,49.9,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-28 05:58:10,49.9,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-28 10:20:20,49.9,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-28 10:25:20,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-28 10:45:51,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-28 12:38:15,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-28 13:28:45,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-28 16:22:04,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-28 18:04:25,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-28 18:24:47,49.9,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-28 22:40:29,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-28 23:00:43,49.8,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-29 01:14:13,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-29 01:19:13,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-29 02:05:12,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-29 02:10:13,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-29 02:15:13,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-29 02:20:13,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-29 02:25:14,49.9,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-29 02:40:24,49.9,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-29 03:15:59,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-29 06:46:02,49.9,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-29 06:51:03,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-29 06:56:03,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-29 07:26:35,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-29 07:31:35,49.9,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-29 07:36:36,49.9,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-29 09:28:36,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-29 09:49:11,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-29 11:27:02,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-29 11:52:45,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-29 12:48:29,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-29 12:53:29,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-29 12:58:29,49.9,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-29 14:34:57,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-29 15:00:22,49.9,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-29 15:56:11,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-29 20:57:55,49.9,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-29 21:13:04,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-29 23:05:39,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-29 23:20:45,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-30 01:49:08,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-30 02:35:19,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-30 07:17:39,49.9,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-30 07:22:39,49.9,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-30 08:50:38,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-30 09:26:22,49.9,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-30 09:36:31,49.9,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-30 10:52:57,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-30 11:23:21,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-30 13:14:53,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-30 13:40:05,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-30 20:21:03,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-30 20:21:09,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-30 20:41:20,49.9,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-30 21:06:28,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-30 21:11:28,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-30 21:16:28,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-30 21:52:13,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-30 22:07:16,49.9,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-30 22:17:31,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-30 22:25:38,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-30 22:25:44,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-30 22:27:14,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-30 23:13:21,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-30 23:26:27,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-30 23:31:27,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-30 23:51:34,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-31 00:01:37,49.9,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-31 00:11:38,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-31 00:31:11,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-31 01:26:36,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-31 01:31:36,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-31 02:07:17,49.9,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-31 02:12:17,49.9,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-31 02:37:29,49.9,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-31 02:38:44,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-31 02:43:44,49.9,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-31 02:58:48,49.9,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-31 03:03:48,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-31 03:08:49,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-31 03:13:49,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-31 03:18:49,49.9,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-31 03:23:49,49.9,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-31 03:28:49,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-31 03:33:50,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-31 03:38:50,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-31 04:09:26,49.9,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-31 04:14:26,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-31 04:40:17,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-31 04:55:23,49.9,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-31 05:00:23,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-31 05:05:24,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-31 05:10:24,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-31 05:40:36,49.9,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-31 05:45:36,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-31 06:10:07,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-31 06:15:07,49.9,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-31 07:31:20,49.9,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-31 07:57:41,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-31 07:57:47,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-31 08:23:07,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-31 10:26:12,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-31 11:06:42,49.9,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-31 11:11:42,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-31 12:08:07,49.9,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-31 12:41:04,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-31 12:41:11,50.0,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
2024-01-31 12:46:11,49.9,EM #10 - L2 (B) values - L2 frequency - (s-c8f09e896764/2-6)
