x,y,label
2024-01-26 13:14:59,232.4,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-26 13:25:00,232.1,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-26 15:58:25,231.4,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-26 16:03:25,232.1,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-26 16:08:26,232.1,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-26 16:23:28,231.3,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-26 16:33:30,231.5,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-26 16:38:30,231.0,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-26 16:48:31,230.9,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-26 17:24:06,231.8,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-26 17:29:06,231.0,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-26 17:54:32,231.0,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-26 18:25:04,231.1,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-26 22:06:09,232.1,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-26 22:31:40,232.1,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-26 22:46:47,232.1,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-26 22:56:49,232.7,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-26 23:01:50,232.5,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-26 23:06:50,232.8,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-26 23:11:51,232.4,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-26 23:16:51,232.7,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-26 23:21:51,232.4,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-27 01:09:23,233.7,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-27 01:19:39,234.0,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-27 01:40:10,234.1,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-27 01:45:11,234.1,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-27 02:00:17,234.3,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-27 02:10:19,234.4,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-27 02:15:19,233.5,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-27 02:20:19,233.7,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-27 04:54:00,234.4,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-27 05:29:24,234.1,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-27 05:34:24,233.6,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-27 05:49:55,233.3,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-27 05:54:55,233.7,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-27 06:10:26,234.2,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-27 06:25:55,233.9,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-27 06:51:08,234.4,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-27 06:56:09,233.0,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-27 07:31:32,233.6,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-27 07:46:49,233.7,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-27 08:27:05,232.6,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-27 08:47:09,233.0,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-27 08:52:09,232.5,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-27 09:22:32,232.6,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-27 09:37:49,233.1,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-27 09:42:49,232.5,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-27 09:47:50,233.4,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-27 09:57:51,231.8,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-27 10:23:03,235.8,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-27 10:28:03,235.9,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-27 10:58:15,236.6,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-27 11:38:27,236.4,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-27 11:43:28,237.2,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-27 12:49:42,237.9,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-27 15:01:17,233.8,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-27 15:11:19,234.1,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-27 15:56:51,233.1,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-27 16:07:07,233.0,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-27 18:13:29,235.3,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-27 21:07:13,237.3,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-27 22:23:57,237.4,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-27 23:04:32,236.5,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-27 23:50:13,237.0,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-28 00:05:18,238.4,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-28 00:10:18,237.1,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-28 00:15:18,238.5,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-28 01:05:44,234.6,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-28 02:51:53,235.0,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-28 02:56:53,235.2,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-28 03:17:14,234.7,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-28 04:18:44,234.6,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-28 04:23:45,234.7,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-28 04:28:45,235.3,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-28 04:33:46,235.3,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-28 04:38:46,234.9,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-28 04:43:46,235.2,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-28 04:53:49,235.3,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-28 05:04:04,235.1,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-28 05:14:20,235.6,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-28 05:24:36,235.4,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-28 05:29:36,235.6,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-28 05:34:36,235.8,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-28 05:44:38,234.8,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-28 05:54:53,234.8,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-28 05:59:54,234.7,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
2024-01-28 09:35:51,233.8,EM #7 - L2 (B) values - L2 voltage - (s-c8f09e87f82c/2-2)
