x,y,label
2024-01-26 12:55:02,395402.65,EM #5 - L3 (C) values - L3 total active energy - (s-c8f09e82e7d0/3-7)
2024-01-26 12:56:01,395432.08,EM #5 - L3 (C) values - L3 total active energy - (s-c8f09e82e7d0/3-7)
2024-01-26 12:57:01,395463.29,EM #5 - L3 (C) values - L3 total active energy - (s-c8f09e82e7d0/3-7)
2024-01-26 12:58:01,395492.85,EM #5 - L3 (C) values - L3 total active energy - (s-c8f09e82e7d0/3-7)
2024-01-26 12:59:01,395523.31,EM #5 - L3 (C) values - L3 total active energy - (s-c8f09e82e7d0/3-7)
2024-01-26 13:00:01,395552.65,EM #5 - L3 (C) values - L3 total active energy - (s-c8f09e82e7d0/3-7)
2024-01-26 13:01:01,395582.97,EM #5 - L3 (C) values - L3 total active energy - (s-c8f09e82e7d0/3-7)
2024-01-26 13:02:01,395611.8,EM #5 - L3 (C) values - L3 total active energy - (s-c8f09e82e7d0/3-7)
2024-01-26 13:03:01,395641.92,EM #5 - L3 (C) values - L3 total active energy - (s-c8f09e82e7d0/3-7)
2024-01-26 13:04:01,395670.5,EM #5 - L3 (C) values - L3 total active energy - (s-c8f09e82e7d0/3-7)
2024-01-26 13:05:01,395699.79,EM #5 - L3 (C) values - L3 total active energy - (s-c8f09e82e7d0/3-7)
2024-01-26 13:06:01,395728.66,EM #5 - L3 (C) values - L3 total active energy - (s-c8f09e82e7d0/3-7)
2024-01-26 13:07:01,395757.8,EM #5 - L3 (C) values - L3 total active energy - (s-c8f09e82e7d0/3-7)
2024-01-26 13:08:01,395786.49,EM #5 - L3 (C) values - L3 total active energy - (s-c8f09e82e7d0/3-7)
2024-01-26 13:09:01,395815.31,EM #5 - L3 (C) values - L3 total active energy - (s-c8f09e82e7d0/3-7)
2024-01-26 13:10:01,395844.2,EM #5 - L3 (C) values - L3 total active energy - (s-c8f09e82e7d0/3-7)
2024-01-26 13:11:01,395872.92,EM #5 - L3 (C) values - L3 total active energy - (s-c8f09e82e7d0/3-7)
2024-01-26 13:12:02,395902.24,EM #5 - L3 (C) values - L3 total active energy - (s-c8f09e82e7d0/3-7)
2024-01-26 13:13:02,395930.58,EM #5 - L3 (C) values - L3 total active energy - (s-c8f09e82e7d0/3-7)
2024-01-26 13:14:02,395960.32,EM #5 - L3 (C) values - L3 total active energy - (s-c8f09e82e7d0/3-7)
2024-01-26 13:15:02,395988.67,EM #5 - L3 (C) values - L3 total active energy - (s-c8f09e82e7d0/3-7)
2024-01-26 13:16:02,396018.48,EM #5 - L3 (C) values - L3 total active energy - (s-c8f09e82e7d0/3-7)
2024-01-26 13:18:01,396076.22,EM #5 - L3 (C) values - L3 total active energy - (s-c8f09e82e7d0/3-7)
2024-01-26 13:19:01,396105.0,EM #5 - L3 (C) values - L3 total active energy - (s-c8f09e82e7d0/3-7)
2024-01-26 13:20:01,396135.19,EM #5 - L3 (C) values - L3 total active energy - (s-c8f09e82e7d0/3-7)
2024-01-26 13:21:01,396164.11,EM #5 - L3 (C) values - L3 total active energy - (s-c8f09e82e7d0/3-7)
2024-01-26 13:22:01,396194.43,EM #5 - L3 (C) values - L3 total active energy - (s-c8f09e82e7d0/3-7)
2024-01-26 13:23:01,396223.56,EM #5 - L3 (C) values - L3 total active energy - (s-c8f09e82e7d0/3-7)
2024-01-26 13:24:02,396254.04,EM #5 - L3 (C) values - L3 total active energy - (s-c8f09e82e7d0/3-7)
