x,y,label
2024-01-26 13:17:59,0.61,EM #1 - L2 (B) values - L2 current - (s-c8f09e8316e0/2-1)
2024-01-26 13:22:59,0.612,EM #1 - L2 (B) values - L2 current - (s-c8f09e8316e0/2-1)
2024-01-26 16:01:24,0.611,EM #1 - L2 (B) values - L2 current - (s-c8f09e8316e0/2-1)
2024-01-26 16:06:24,0.614,EM #1 - L2 (B) values - L2 current - (s-c8f09e8316e0/2-1)
2024-01-26 16:11:24,0.611,EM #1 - L2 (B) values - L2 current - (s-c8f09e8316e0/2-1)
2024-01-26 16:21:27,0.612,EM #1 - L2 (B) values - L2 current - (s-c8f09e8316e0/2-1)
2024-01-26 16:36:29,0.61,EM #1 - L2 (B) values - L2 current - (s-c8f09e8316e0/2-1)
2024-01-26 17:16:51,0.609,EM #1 - L2 (B) values - L2 current - (s-c8f09e8316e0/2-1)
2024-01-26 17:21:51,0.61,EM #1 - L2 (B) values - L2 current - (s-c8f09e8316e0/2-1)
2024-01-26 17:26:51,0.608,EM #1 - L2 (B) values - L2 current - (s-c8f09e8316e0/2-1)
2024-01-26 17:47:02,0.607,EM #1 - L2 (B) values - L2 current - (s-c8f09e8316e0/2-1)
2024-01-26 17:52:02,0.609,EM #1 - L2 (B) values - L2 current - (s-c8f09e8316e0/2-1)
2024-01-26 18:17:29,0.61,EM #1 - L2 (B) values - L2 current - (s-c8f09e8316e0/2-1)
2024-01-26 22:07:57,0.612,EM #1 - L2 (B) values - L2 current - (s-c8f09e8316e0/2-1)
2024-01-26 22:12:58,0.614,EM #1 - L2 (B) values - L2 current - (s-c8f09e8316e0/2-1)
2024-01-26 22:33:13,0.613,EM #1 - L2 (B) values - L2 current - (s-c8f09e8316e0/2-1)
2024-01-26 22:48:20,0.614,EM #1 - L2 (B) values - L2 current - (s-c8f09e8316e0/2-1)
2024-01-26 22:58:21,0.612,EM #1 - L2 (B) values - L2 current - (s-c8f09e8316e0/2-1)
2024-01-26 23:03:21,0.614,EM #1 - L2 (B) values - L2 current - (s-c8f09e8316e0/2-1)
2024-01-26 23:08:22,0.614,EM #1 - L2 (B) values - L2 current - (s-c8f09e8316e0/2-1)
2024-01-26 23:13:22,0.612,EM #1 - L2 (B) values - L2 current - (s-c8f09e8316e0/2-1)
2024-01-26 23:18:23,0.615,EM #1 - L2 (B) values - L2 current - (s-c8f09e8316e0/2-1)
2024-01-27 01:10:39,0.616,EM #1 - L2 (B) values - L2 current - (s-c8f09e8316e0/2-1)
2024-01-27 01:15:39,0.617,EM #1 - L2 (B) values - L2 current - (s-c8f09e8316e0/2-1)
2024-01-27 01:20:39,0.618,EM #1 - L2 (B) values - L2 current - (s-c8f09e8316e0/2-1)
2024-01-27 01:25:39,0.619,EM #1 - L2 (B) values - L2 current - (s-c8f09e8316e0/2-1)
2024-01-27 01:35:41,0.616,EM #1 - L2 (B) values - L2 current - (s-c8f09e8316e0/2-1)
2024-01-27 01:40:41,0.616,EM #1 - L2 (B) values - L2 current - (s-c8f09e8316e0/2-1)
2024-01-27 01:45:41,0.618,EM #1 - L2 (B) values - L2 current - (s-c8f09e8316e0/2-1)
2024-01-27 02:00:47,0.616,EM #1 - L2 (B) values - L2 current - (s-c8f09e8316e0/2-1)
2024-01-27 02:10:50,0.616,EM #1 - L2 (B) values - L2 current - (s-c8f09e8316e0/2-1)
2024-01-27 02:15:50,0.618,EM #1 - L2 (B) values - L2 current - (s-c8f09e8316e0/2-1)
2024-01-27 02:20:50,0.616,EM #1 - L2 (B) values - L2 current - (s-c8f09e8316e0/2-1)
2024-01-27 02:25:50,0.619,EM #1 - L2 (B) values - L2 current - (s-c8f09e8316e0/2-1)
2024-01-27 04:48:52,0.617,EM #1 - L2 (B) values - L2 current - (s-c8f09e8316e0/2-1)
2024-01-27 04:53:52,0.618,EM #1 - L2 (B) values - L2 current - (s-c8f09e8316e0/2-1)
2024-01-27 05:19:03,0.617,EM #1 - L2 (B) values - L2 current - (s-c8f09e8316e0/2-1)
2024-01-27 05:24:03,0.616,EM #1 - L2 (B) values - L2 current - (s-c8f09e8316e0/2-1)
2024-01-27 05:39:05,0.617,EM #1 - L2 (B) values - L2 current - (s-c8f09e8316e0/2-1)
2024-01-27 05:44:05,0.615,EM #1 - L2 (B) values - L2 current - (s-c8f09e8316e0/2-1)
